house_index,bedrooms,property_type,property_subtype,locality,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
222,3,HOUSE,HOUSE,SINT-JANS-MOLENBEEK,SEMI_EQUIPPED,2,349000,,True,,False,,TO_BE_DONE_UP,,,,65,150,65,
221,2,APARTMENT,APARTMENT,Sint-Jans-Molenbeek,INSTALLED,2,325000,False,True,10,False,,AS_NEW,,,False,,86,,
229,5,HOUSE,VILLA,Neupré,INSTALLED,4,1250000,False,True,,False,,AS_NEW,True,2485,True,2485,380,2485,
227,3,HOUSE,HOUSE,Grez-Doiceau,INSTALLED,4,449000,,True,,False,,JUST_RENOVATED,,,,800,157,800,
225,4,HOUSE,HOUSE,Bonheiden,HYPER_EQUIPPED,,729000,,True,,False,,,,,,1638,222,1638,
228,5,HOUSE,EXCEPTIONAL_PROPERTY,Chaudfontaine,INSTALLED,4,870000,,True,,False,,AS_NEW,True,1059,True,1059,390,1059,
226,4,HOUSE,HOUSE,ARLON,HYPER_EQUIPPED,3,1120000,,,,False,,GOOD,,,,5070,375,5070,
230,2,APARTMENT,APARTMENT,Rumbeke,,,169000,False,True,,False,,GOOD,,,,,77,,
231,2,APARTMENT,APARTMENT,DRONGEN,INSTALLED,2,340751,,True,14,False,,,,,,,100,,NewlyBuilt
232,2,APARTMENT,APARTMENT,Gent,INSTALLED,,369000,False,True,10,False,,GOOD,,,,,93,,NewlyBuilt
233,2,APARTMENT,APARTMENT,Gent,INSTALLED,,369000,False,True,10,False,,GOOD,,,,,93,,NewlyBuilt
234,1,APARTMENT,APARTMENT,MIDDELKERKE,SEMI_EQUIPPED,,205000,True,True,3,False,,GOOD,,,,,42,,
235,3,APARTMENT,APARTMENT,Antwerpen Wilrijk,INSTALLED,3,249900,False,True,4,False,,GOOD,,,False,,100,,
236,1,APARTMENT,APARTMENT,HUY,INSTALLED,2,270000,,True,16,False,,,True,150,,,117,,
237,1,APARTMENT,LOFT,Kortrijk,INSTALLED,2,365000,,True,,False,,GOOD,,,,,126,,
238,3,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,INSTALLED,2,445000,False,True,6,False,,AS_NEW,,,False,,120,,
239,3,APARTMENT,PENTHOUSE,Oostende,,,549000,,True,,False,,AS_NEW,,,,,,,
241,2,APARTMENT,APARTMENT,ANDERLECHT,INSTALLED,,249000,,True,15,False,,JUST_RENOVATED,,,,,82,,
242,1,APARTMENT,APARTMENT,Burcht,,,255000,,,,False,,JUST_RENOVATED,,,,,92,,
240,2,APARTMENT,APARTMENT,Drogenbos,INSTALLED,3,245000,False,True,3,False,,TO_BE_DONE_UP,,,False,,76,,
244,2,APARTMENT,APARTMENT,AUDERGHEM,INSTALLED,,300000,,True,11,False,,GOOD,,,,,107,,
245,3,HOUSE,HOUSE,Putte,HYPER_EQUIPPED,,328000,,True,,False,,TO_RENOVATE,,,,454,212,454,
246,2,APARTMENT,APARTMENT,Deinze,INSTALLED,,364000,False,True,13,False,,GOOD,,,,,94,,
243,4,HOUSE,HOUSE,HULSTE,,2,275000,,,,False,,TO_BE_DONE_UP,True,275,,399,143,399,
248,3,HOUSE,HOUSE,Antwerpen,INSTALLED,2,379000,False,,,False,,GOOD,True,33,False,80,140,80,
250,2,HOUSE,HOUSE,Mechelen,HYPER_EQUIPPED,,410000,,True,,False,,GOOD,,,,77,192,77,
247,2,APARTMENT,APARTMENT,Deinze,INSTALLED,,364000,False,True,13,False,,GOOD,,,,,94,,
251,1,APARTMENT,PENTHOUSE,Leuven,HYPER_EQUIPPED,,425000,,True,13,False,,GOOD,,,,,125,,
249,4,HOUSE,HOUSE,GREZ-DOICEAU,SEMI_EQUIPPED,4,399000,,True,25,True,1,TO_RENOVATE,True,1219,,1219,200,1219,
252,3,APARTMENT,APARTMENT,Uccle,NOT_INSTALLED,3,475000,False,True,8,False,,TO_BE_DONE_UP,,,False,,139,,
254,2,APARTMENT,APARTMENT,BERCHEM,SEMI_EQUIPPED,,249000,,True,10,False,,TO_RENOVATE,,,,,100,,
253,5,HOUSE,VILLA,MUIZEN,INSTALLED,4,883000,,True,20,True,1,GOOD,True,423,,3355,320,3355,
255,1,APARTMENT,APARTMENT,Zottegem,INSTALLED,,269500,False,True,9,False,,GOOD,,,,,82,,
257,3,HOUSE,HOUSE,Seraing,INSTALLED,3,139000,False,,,False,,GOOD,,,False,60,84,60,
256,2,APARTMENT,APARTMENT,Zottegem,INSTALLED,,319500,False,True,13,False,,GOOD,,,,,90,,
258,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,,,,,
263,,,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,,,
271,4,HOUSE,HOUSE,HERZELE,HYPER_EQUIPPED,4,399000,,True,,False,,GOOD,,,,1106,255,1106,
270,1,APARTMENT,APARTMENT,Gent,,,398000,,True,,False,,AS_NEW,,,,,74,,
272,2,HOUSE,HOUSE,AVELGEM,HYPER_EQUIPPED,2,650000,,True,,False,,GOOD,,,,225,225,225,
273,0,APARTMENT,FLAT_STUDIO,Blankenberge,,,157500,True,True,,False,,TO_BE_DONE_UP,,,,,37,,
274,2,APARTMENT,APARTMENT,DEURNE,INSTALLED,2,235000,,,,False,,JUST_RENOVATED,,,,,80,,
275,2,APARTMENT,APARTMENT,Oostende,,,650000,,,,False,,TO_RENOVATE,,,,,223,,
276,1,APARTMENT,APARTMENT,Waregem,INSTALLED,2,169000,,True,5,False,,GOOD,,,,,42,,
277,2,APARTMENT,APARTMENT,Chiny Jamoigne,INSTALLED,4,184500,,True,15,False,,,True,47,False,,82,,
278,1,APARTMENT,FLAT_STUDIO,LEUVEN,,4,235000,,,,False,,JUST_RENOVATED,,,,,42,,
280,1,APARTMENT,APARTMENT,Heist-aan-Zee,,,245000,False,True,,False,,,,,,,53,,
279,2,APARTMENT,APARTMENT,Izegem,HYPER_EQUIPPED,,238000,False,True,,False,,,,,,,86,,
281,2,APARTMENT,APARTMENT,Gent,INSTALLED,2,295000,False,True,10,False,,AS_NEW,,,False,,90,,
283,3,APARTMENT,LOFT,Aalst (9300),HYPER_EQUIPPED,,425000,,True,55,False,,AS_NEW,,,,,,,
284,1,APARTMENT,APARTMENT,Ixelles,USA_INSTALLED,3,298000,,,,False,,AS_NEW,,,False,,70,,
282,2,APARTMENT,APARTMENT,Rotselaar,HYPER_EQUIPPED,2,310000,False,,,False,,JUST_RENOVATED,,,False,,86,,
285,3,HOUSE,VILLA,Geraardsbergen Moerbeke,HYPER_EQUIPPED,3,359000,False,True,,False,,AS_NEW,,,False,365,177,365,NewlyBuilt
287,3,HOUSE,HOUSE,Wijgmaal,INSTALLED,,315000,False,True,,False,,TO_RENOVATE,,,,878,168,878,
289,4,HOUSE,HOUSE,Arlon,INSTALLED,2,579000,,True,36,False,,AS_NEW,True,321,False,467,223,467,
286,3,HOUSE,VILLA,Geraardsbergen Moerbeke,HYPER_EQUIPPED,3,364000,False,True,,False,,AS_NEW,,,False,451,177,451,NewlyBuilt
288,4,HOUSE,HOUSE,HEIST-OP-DEN-BERG,SEMI_EQUIPPED,4,394000,,,,False,,GOOD,,,,909,212,909,
292,2,APARTMENT,APARTMENT,Laeken,HYPER_EQUIPPED,2,319000,False,True,12,False,,AS_NEW,,,False,,106,,
290,5,HOUSE,HOUSE,Beersel,HYPER_EQUIPPED,4,660000,False,True,20,False,,GOOD,True,1100,False,1357,204,1357,
291,4,HOUSE,HOUSE,Wezembeek-oppem,NOT_INSTALLED,4,699000,False,,,False,,TO_BE_DONE_UP,True,463,False,620,201,620,
294,2,APARTMENT,APARTMENT,Seraing,INSTALLED,2,325000,False,True,25,False,,AS_NEW,True,148,False,,89,,
293,,,,,,,,,,,,,,,,,,,,
296,3,HOUSE,HOUSE,SINT-ANDRIES,SEMI_EQUIPPED,2,229000,,True,,False,,GOOD,,,,210,146,210,
297,4,HOUSE,HOUSE,Gent,SEMI_EQUIPPED,2,328000,False,,,False,,TO_RENOVATE,True,40,False,179,146,179,
295,3,HOUSE,HOUSE,Rochefort,,2,129500,False,,,False,,TO_BE_DONE_UP,,,False,41,89,41,
299,4,HOUSE,HOUSE,Gent,INSTALLED,,379000,,,,False,,JUST_RENOVATED,,,,61,125,61,
298,4,HOUSE,HOUSE,Gentbrugge,SEMI_EQUIPPED,2,328000,False,,,False,,TO_RENOVATE,True,40,False,179,146,179,
300,1,APARTMENT,APARTMENT,Bruxelles,INSTALLED,2,345000,False,,,False,,JUST_RENOVATED,,,False,,53,,
302,4,HOUSE,HOUSE,Erezée,INSTALLED,4,369000,False,True,58,False,,GOOD,True,855,False,855,231,855,
301,3,HOUSE,HOUSE,Elzele,INSTALLED,4,349000,False,True,25,False,,TO_BE_DONE_UP,True,2000,False,3090,138,3090,
303,3,APARTMENT,APARTMENT,Anderlecht,HYPER_EQUIPPED,2,375000,False,True,19,False,,AS_NEW,,,False,,110,,
304,0,APARTMENT,DUPLEX,Gent,,,375000,False,,,False,,GOOD,,,,,100,,
305,3,HOUSE,HOUSE,Oudenaarde,,2,398000,False,True,,False,,GOOD,,,,645,165,645,
306,4,HOUSE,HOUSE,Battice,INSTALLED,4,549000,False,True,25,True,1,TO_BE_DONE_UP,True,1750,False,2427,209,2427,
309,,,,,,,,,,,,,,,,,,,,
308,4,HOUSE,HOUSE,Woluwe-Saint-Lambert,NOT_INSTALLED,2,795000,False,True,5,False,,TO_RENOVATE,True,150,False,258,380,258,UnderOption
307,5,HOUSE,APARTMENT_BLOCK,Anderlecht,SEMI_EQUIPPED,2,587848,False,,,False,,GOOD,True,5,False,300,270,300,
310,,,,,,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,,,,,,
315,2,APARTMENT,APARTMENT,DEURNE,,2,199000,,,,False,,AS_NEW,,,,,85,,
316,1,APARTMENT,APARTMENT,ANTWERPEN,INSTALLED,3,245000,False,,,False,,GOOD,,,,,62,,
318,2,APARTMENT,APARTMENT,BLANKENBERGE,INSTALLED,2,399000,True,True,,False,,GOOD,,,,,82,,
317,3,APARTMENT,APARTMENT,Sint-Gillis,HYPER_EQUIPPED,,388000,,True,2,False,,AS_NEW,,,False,,120,,
320,3,HOUSE,HOUSE,Ronse,,,189000,,,,False,,GOOD,True,35,,90,,90,
319,5,HOUSE,HOUSE,Jemeppe-sur-Sambre,NOT_INSTALLED,2,99000,False,True,31,False,,TO_BE_DONE_UP,True,27,False,95,,95,
321,3,HOUSE,HOUSE,ARLON,SEMI_EQUIPPED,3,290000,,,,False,,GOOD,,,,611,162,611,
322,3,HOUSE,HOUSE,MONT,INSTALLED,3,395000,,True,,False,,,,,,675,148,675,
323,4,HOUSE,HOUSE,SINT-GENESIUS-RODE,SEMI_EQUIPPED,3,465000,,,,False,,TO_BE_DONE_UP,True,260,,439,157,439,
324,5,HOUSE,HOUSE,Theux,INSTALLED,3,485000,False,True,,True,1,TO_BE_DONE_UP,,,False,0,329,0,
326,4,HOUSE,APARTMENT_BLOCK,GENT,SEMI_EQUIPPED,2,587000,,,,False,,TO_BE_DONE_UP,,,,51,200,51,
325,4,HOUSE,HOUSE,GENT,SEMI_EQUIPPED,2,587000,,,,False,,TO_BE_DONE_UP,,,,51,200,51,
327,4,HOUSE,HOUSE,Nevele,INSTALLED,,615000,False,True,,False,,,,,,786,212,786,
328,4,HOUSE,HOUSE,ARLON,INSTALLED,4,795000,,,,False,,GOOD,,,,3853,296,3853,
331,2,APARTMENT,APARTMENT,BERCHEM,SEMI_EQUIPPED,,205000,,True,16,False,,TO_BE_DONE_UP,,,,,92,,
330,3,HOUSE,VILLA,Oostakker,SEMI_EQUIPPED,,795000,False,True,40,False,,GOOD,True,1000,,1000,308,1000,
332,2,APARTMENT,APARTMENT,Oostende,,,219000,False,True,4,False,,GOOD,,,,,62,,
333,2,APARTMENT,APARTMENT,MOLENBEEK-SAINT-JEAN,INSTALLED,2,275000,,True,19,False,,AS_NEW,,,,,100,,
329,5,HOUSE,VILLA,Heverlee,HYPER_EQUIPPED,,1020000,,True,85,False,,,,,,783,309,783,
336,2,APARTMENT,APARTMENT,KAPELLE-OP-DEN-BOS,INSTALLED,2,317500,,True,6,False,,GOOD,,,,,85,,
334,2,APARTMENT,APARTMENT,Anderlecht,INSTALLED,,285000,False,True,,False,,GOOD,True,100,,,74,,
335,2,APARTMENT,APARTMENT,Hasselt,INSTALLED,,295000,False,True,3,False,,JUST_RENOVATED,,,,,100,,
338,3,HOUSE,HOUSE,Seraing,INSTALLED,2,236000,False,,,False,,GOOD,True,160,False,284,131,284,
337,2,HOUSE,HOUSE,BRUGELETTE,NOT_INSTALLED,,139000,,,,False,,TO_RENOVATE,True,379,,454,140,454,
339,3,HOUSE,HOUSE,FLÉMALLE,INSTALLED,2,269000,,True,38,False,,GOOD,True,289,,2281,140,2281,
341,3,HOUSE,HOUSE,ERTVELDE,SEMI_EQUIPPED,3,314000,,True,,True,1,TO_RENOVATE,,,,444,128,444,
340,4,HOUSE,HOUSE,Ans,INSTALLED,4,299000,False,True,6,False,,GOOD,True,1629,False,2498,118,2498,
342,4,HOUSE,HOUSE,Gent,,2,345000,,,,False,,GOOD,True,38,,108,145,108,
343,3,HOUSE,MIXED_USE_BUILDING,DUFFEL,,2,368000,,,,False,,TO_RENOVATE,,,,412,355,412,
344,3,HOUSE,APARTMENT_BLOCK,DUFFEL,,2,368000,,,,False,,TO_RENOVATE,,,,412,355,412,
345,3,HOUSE,HOUSE,DUFFEL,,2,368000,,,,False,,TO_RENOVATE,,,,412,355,412,
346,5,HOUSE,HOUSE,WILRIJK,SEMI_EQUIPPED,3,440000,,True,5,False,,TO_RENOVATE,True,60,,271,288,271,
347,3,HOUSE,HOUSE,Sint-Martens-Latem,INSTALLED,4,815000,False,True,26,False,,TO_BE_DONE_UP,True,1010,False,1163,171,1163,
348,8,HOUSE,COUNTRY_COTTAGE,PITTEM,INSTALLED,4,1895000,True,True,,False,,GOOD,,,,18262,800,18262,
349,8,HOUSE,MIXED_USE_BUILDING,PITTEM,INSTALLED,4,1895000,True,True,,False,,GOOD,,,,18262,800,18262,
350,2,APARTMENT,APARTMENT,Ciney,SEMI_EQUIPPED,2,147000,False,True,2,False,,TO_RENOVATE,,,False,,72,,
351,2,APARTMENT,APARTMENT,DEERLIJK,SEMI_EQUIPPED,2,230000,,True,29,False,,,,,,,102,,
352,2,APARTMENT,APARTMENT,Hooglede,HYPER_EQUIPPED,,289000,,,,False,,GOOD,True,22,,,107,,
353,1,APARTMENT,APARTMENT,Antwerpen,INSTALLED,2,319500,,,,False,,GOOD,,,,,100,,
354,3,APARTMENT,APARTMENT,Evere,HYPER_EQUIPPED,,398000,,True,18,False,,GOOD,,,,,107,,
355,2,APARTMENT,APARTMENT,Zwijnaarde,HYPER_EQUIPPED,,530000,,True,,False,,GOOD,,,,,105,,
356,3,APARTMENT,APARTMENT,ETTERBEEK,HYPER_EQUIPPED,,995000,,True,25,False,,JUST_RENOVATED,,,,,220,,
357,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,,,,,,,,,,,,,
358,,,,,,,,,,,,,,,,,,,,
360,4,HOUSE,HOUSE,Kortrijk,INSTALLED,2,189000,,True,1,False,,GOOD,,,,37,68,37,
362,4,HOUSE,HOUSE,GALMAARDEN,SEMI_EQUIPPED,3,200000,,,,False,,TO_RENOVATE,,,,1000,179,1000,
361,4,HOUSE,MIXED_USE_BUILDING,GALMAARDEN,SEMI_EQUIPPED,3,200000,,,,False,,TO_RENOVATE,,,,1000,179,1000,
364,3,HOUSE,HOUSE,ZOTTEGEM,INSTALLED,2,350000,,,,False,,GOOD,,,,181,235,181,
365,4,HOUSE,HOUSE,WAREGEM,HYPER_EQUIPPED,2,365000,,True,,False,,GOOD,,,,602,210,602,
363,3,HOUSE,HOUSE,HERSTAL,INSTALLED,2,280000,,True,38,False,,GOOD,True,305,,426,133,426,
366,4,HOUSE,EXCEPTIONAL_PROPERTY,BELLEFONTAINE,HYPER_EQUIPPED,3,690000,,True,40,True,1,JUST_RENOVATED,True,375,,751,300,751,
370,1,APARTMENT,APARTMENT,BORGERHOUT,SEMI_EQUIPPED,2,145000,,,,False,,GOOD,,,,,59,,
369,2,APARTMENT,APARTMENT,Auderghem,HYPER_EQUIPPED,2,510000,False,True,10,False,,AS_NEW,,,False,,115,,
367,5,HOUSE,HOUSE,Orp-le-grand,INSTALLED,4,769000,False,True,20,False,,AS_NEW,True,9310,False,9592,222,9592,
368,5,HOUSE,HOUSE,Jodoigne,INSTALLED,4,769000,False,True,20,False,,AS_NEW,True,9310,False,9592,222,9592,
371,3,APARTMENT,DUPLEX,Burcht,,,345000,,True,,False,,AS_NEW,,,,,166,,
375,5,HOUSE,HOUSE,Bouillon Corbion,NOT_INSTALLED,2,149500,False,True,15,False,,TO_RENOVATE,True,400,False,562,156,562,
372,2,APARTMENT,APARTMENT,De Panne,,,350000,False,True,,False,,AS_NEW,,,,,88,,
374,2,APARTMENT,APARTMENT,Gent,INSTALLED,3,765000,False,,,False,,AS_NEW,,,,,109,,
373,1,APARTMENT,APARTMENT,Ixelles,HYPER_EQUIPPED,2,445000,False,True,18,False,,AS_NEW,,,False,,65,,
378,4,HOUSE,MIXED_USE_BUILDING,Forest,INSTALLED,2,299000,False,True,4,False,,TO_RENOVATE,True,10,False,170,197,170,
377,3,HOUSE,HOUSE,Ans,INSTALLED,2,230000,True,True,40,True,1,GOOD,True,187,False,255,115,255,
376,2,HOUSE,HOUSE,Grâce-Hollogne,SEMI_EQUIPPED,2,179000,False,,,False,,TO_RENOVATE,True,275,False,476,151,476,
379,5,HOUSE,EXCEPTIONAL_PROPERTY,MOIRCY,NOT_INSTALLED,4,495000,,,,False,,TO_BE_DONE_UP,,,,10680,189,10680,
380,2,APARTMENT,APARTMENT,MERKSEM,INSTALLED,2,185000,,True,3,False,,GOOD,,,,,70,,UnderOption
382,2,APARTMENT,PENTHOUSE,ANTWERPEN,INSTALLED,2,225000,,,,False,,GOOD,,,,,66,,
381,2,APARTMENT,APARTMENT,Ganshoren,INSTALLED,2,230000,False,True,6,False,,TO_BE_DONE_UP,,,False,,95,,
383,3,HOUSE,HOUSE,Oudenaarde,,2,249000,False,True,,False,,,,,,664,170,664,
384,2,APARTMENT,APARTMENT,Evere,SEMI_EQUIPPED,,285000,,True,3,False,,GOOD,,,,,87,,
385,3,HOUSE,HOUSE,Oosteeklo,INSTALLED,,289000,,True,,False,,TO_RENOVATE,,,,626,159,626,
387,2,APARTMENT,APARTMENT,Ixelles,HYPER_EQUIPPED,2,329000,False,True,2,False,,AS_NEW,,,False,,80,,
386,2,HOUSE,HOUSE,Seraing,HYPER_EQUIPPED,3,295000,False,True,40,False,,GOOD,True,100,False,247,150,247,
390,3,APARTMENT,APARTMENT,Saint-Gilles,NOT_INSTALLED,2,275000,False,,,False,,TO_RENOVATE,,,False,,135,,
388,3,HOUSE,HOUSE,Erembodegem,,,349000,False,,,False,,GOOD,True,240,,437,173,437,
389,3,APARTMENT,APARTMENT,AVELGEM,,2,359000,,True,,False,,GOOD,,,,,181,,
391,2,APARTMENT,DUPLEX,Evere,NOT_INSTALLED,3,285000,False,,,False,,JUST_RENOVATED,,,False,,80,,
395,4,APARTMENT,APARTMENT,Gentbrugge,,,398000,False,True,16,False,,,,,,,157,,
393,3,APARTMENT,APARTMENT,Merelbeke,,,289000,False,True,75,False,,,,,,,147,,
394,3,APARTMENT,DUPLEX,Bruxelles,NOT_INSTALLED,2,299000,,,,False,,TO_RENOVATE,,,False,,131,,
392,3,APARTMENT,APARTMENT,Gentbrugge,,,289000,False,True,75,False,,,,,,,147,,
396,2,APARTMENT,LOFT,AVELGEM,HYPER_EQUIPPED,2,650000,,True,,False,,GOOD,,,,,225,,
397,2,HOUSE,VILLA,MECHELEN,INSTALLED,4,845000,,True,20,False,,GOOD,True,1488,,8500,318,8500,
398,5,HOUSE,HOUSE,Woluwe-Saint-Lambert,HYPER_EQUIPPED,2,995000,False,True,7,False,,AS_NEW,True,45,False,117,298,117,NewlyBuilt
399,3,HOUSE,HOUSE,Gistel,,,299000,,True,40,False,,GOOD,True,430,,522,126,522,
400,4,HOUSE,HOUSE,Knokke-Heist,,4,575000,,True,,False,,GOOD,True,1255,,1483,212,1483,
403,2,HOUSE,HOUSE,Nieuwkerke,SEMI_EQUIPPED,2,179000,,True,25,False,,GOOD,True,254,,392,85,392,
401,2,APARTMENT,APARTMENT,Merelbeke,HYPER_EQUIPPED,,619000,False,,,False,,AS_NEW,,,,,130,,
402,4,HOUSE,MANSION,Hasselt,INSTALLED,2,799000,,True,,False,,GOOD,,,,165,352,165,
405,3,HOUSE,HOUSE,Ruddervoorde,SEMI_EQUIPPED,,209000,,,,False,,TO_RENOVATE,,,,715,129,715,
404,5,HOUSE,HOUSE,Blégny,,4,199000,False,,,False,,TO_RENOVATE,True,269,False,568,246,568,
407,3,HOUSE,HOUSE,Zwevegem,SEMI_EQUIPPED,,299000,,True,20,False,,TO_RENOVATE,True,500,,793,159,793,
406,3,HOUSE,HOUSE,MUSSON,,3,260000,,True,,False,,TO_BE_DONE_UP,,,,998,183,998,
408,3,HOUSE,HOUSE,HUY,INSTALLED,4,319000,,True,,True,1,GOOD,,,,886,177,886,
409,2,APARTMENT,APARTMENT,Ixelles,HYPER_EQUIPPED,2,380000,False,True,3,False,,TO_BE_DONE_UP,,,False,,85,,
410,2,HOUSE,HOUSE,Opitter,INSTALLED,,490000,,True,55,False,,JUST_RENOVATED,,,,0,250,0,
412,5,HOUSE,HOUSE,Heist-aan-Zee,HYPER_EQUIPPED,2,695000,,,,False,,GOOD,,,,362,362,362,
414,5,HOUSE,VILLA,Wetteren,INSTALLED,4,825000,False,True,,False,,AS_NEW,,,True,1000,322,1000,
411,3,APARTMENT,APARTMENT,ANTWERPEN 2018,INSTALLED,2,575000,,True,15,False,,JUST_RENOVATED,,,,,200,,
413,6,HOUSE,APARTMENT_BLOCK,Anderlecht,,2,699000,False,,,False,,GOOD,,,False,0,350,0,
415,5,HOUSE,VILLA,Schellebelle,INSTALLED,4,825000,False,True,,False,,AS_NEW,,,True,1000,322,1000,
417,3,HOUSE,HOUSE,Herstal,HYPER_EQUIPPED,3,239000,False,True,131,False,,AS_NEW,True,131,False,321,103,321,
416,6,HOUSE,VILLA,Bassenge Roclengesur-Geer,INSTALLED,4,1200000,,True,,False,,AS_NEW,,,True,3284,698,3284,
418,4,HOUSE,HOUSE,EKEREN,INSTALLED,2,329000,,True,10,False,,JUST_RENOVATED,True,42,,102,120,102,
419,2,HOUSE,VILLA,Asse,INSTALLED,4,445000,False,True,20,False,,TO_BE_DONE_UP,True,250,,555,140,555,
420,3,HOUSE,HOUSE,Gavere,HYPER_EQUIPPED,2,459000,False,True,50,False,,TO_BE_DONE_UP,True,179,False,309,430,309,
421,1,APARTMENT,APARTMENT,SINT-NIKLAAS,SEMI_EQUIPPED,,125000,,True,10,False,,TO_RENOVATE,,,,,68,,
422,1,APARTMENT,FLAT_STUDIO,Uccle,INSTALLED,4,179000,False,True,,False,,GOOD,True,18,False,,37,,
423,1,APARTMENT,APARTMENT,Oostende,,,255000,False,,,False,,GOOD,,,,,90,,
425,2,HOUSE,HOUSE,WETTEREN,SEMI_EQUIPPED,3,199500,,True,45,False,,GOOD,True,45,,140,150,140,
424,2,APARTMENT,GROUND_FLOOR,MECHELEN,INSTALLED,2,375000,,True,7,False,,GOOD,,,,,94,,
426,3,HOUSE,HOUSE,Ronse,INSTALLED,,280000,False,True,,False,,GOOD,,,,240,314,240,
427,2,HOUSE,HOUSE,RONSE,INSTALLED,2,285000,,True,,False,,GOOD,,,,170,150,170,
428,3,HOUSE,HOUSE,JODOIGNE,INSTALLED,3,349000,,True,60,False,,TO_RENOVATE,True,2575,,2575,150,2575,
429,3,HOUSE,HOUSE,De Pinte,,,375000,False,True,,False,,GOOD,True,361,,361,149,361,
431,1,APARTMENT,APARTMENT,Schaerbeek,SEMI_EQUIPPED,2,295000,False,True,5,False,,AS_NEW,,,False,,67,,NewlyBuilt
430,3,HOUSE,HOUSE,SLEIDINGE,INSTALLED,4,579000,,True,,False,,GOOD,,,,1485,285,1485,
432,3,APARTMENT,PENTHOUSE,Woluwe-Saint-Lambert,HYPER_EQUIPPED,2,790000,False,True,30,False,,AS_NEW,,,False,,180,,NewlyBuilt
433,2,APARTMENT,APARTMENT,Bruxelles,NOT_INSTALLED,2,375000,,True,,False,,GOOD,,,False,,92,,
434,3,APARTMENT,DUPLEX,Bruxelles,HYPER_EQUIPPED,2,790000,,True,20,True,1,AS_NEW,,,False,,188,,
435,2,APARTMENT,APARTMENT,BERCHEM,INSTALLED,3,235000,,True,5,False,,AS_NEW,,,,,85,,
437,2,APARTMENT,APARTMENT,Stabroek,INSTALLED,,255000,,True,14,False,,JUST_RENOVATED,,,,,85,,
436,2,APARTMENT,APARTMENT,Stabroek,INSTALLED,,250000,,True,14,False,,JUST_RENOVATED,,,,,80,,
438,4,HOUSE,MANSION,Ronse,INSTALLED,2,309000,False,True,12,False,,JUST_RENOVATED,True,158,False,310,232,310,
439,,,,,,,,,,,,,,,,,,,,
442,,,,,,,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,,,,,
441,,,,,,,,,,,,,,,,,,,,
445,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,
448,,,,,,,,,,,,,,,,,,,,
446,,,,,,,,,,,,,,,,,,,,
447,,,,,,,,,,,,,,,,,,,,
449,,,,,,,,,,,,,,,,,,,,
451,,,,,,,,,,,,,,,,,,,,
452,,,,,,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,
458,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,,,,,,,,,,,,,
456,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,,,
462,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,,,,
467,,,,,,,,,,,,,,,,,,,,
468,,,,,,,,,,,,,,,,,,,,
469,3,HOUSE,HOUSE,ESCANAFFLES,INSTALLED,2,265000,,True,,False,,JUST_RENOVATED,,,,161,150,161,
470,3,HOUSE,HOUSE,SAMBREVILLE,SEMI_EQUIPPED,4,269000,,,,False,,GOOD,,,,440,200,440,
471,3,HOUSE,HOUSE,Ingelmunster,INSTALLED,2,299500,,True,,False,,GOOD,,,,125,150,125,
473,3,HOUSE,HOUSE,MECHELEN,INSTALLED,2,395000,,True,24,False,,JUST_RENOVATED,,,,84,117,84,
472,3,HOUSE,HOUSE,Ternat,HYPER_EQUIPPED,3,449000,False,True,15,False,,AS_NEW,True,100,False,390,139,390,
474,1,APARTMENT,APARTMENT,Hasselt,,,249000,,True,15,False,,GOOD,,,,,65,,
